tweet_id,class,error[Truncated axis],error[Dual axis],error[Value as area/volume],error[Inverted axis],error[Uneven binning],error[Unclear encoding],error[Inappropriate encoding],error[Cherry-picking],error[Setting an arbitrary threshold],error[Causal inference],error[Issues with data validity],error[Failure to account for statistical nuance],error[Misrepresentation of scientific studies],error[Incorrect reading of chart]
1323047570319437825,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323083943218851845,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1323153243199795200,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323163079824285696,positive,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1323165383327649792,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1323204553949532161,positive,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1323234972824752135,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1323238453434327041,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1323242468528119808,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323243801314529282,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1323281661874839552,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1323293980105342977,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323339207729958912,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1323373418209828866,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1323477502279536640,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323522800938876933,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323663426233782272,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1323679286117736450,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323687473701158914,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1323723189701279745,positive,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1323723807845220352,positive,False,False,True,False,False,False,False,True,True,False,False,False,False,False
1323876964629962752,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1324009424080482311,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1324140617765539840,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1324167856183939073,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1324258215337578496,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1324298098525483008,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1324478862995214337,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1324532782236880896,positive,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1324743656826437635,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1324795556347236353,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1324848089392324608,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1324949794683461633,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1324957252873187329,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1325019466011439105,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1325054091798654976,positive,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1325054155736707073,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1325105960508153856,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1325164755586338816,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1325226404691075073,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1325436173804859394,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1325460347877199874,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1325473329550151680,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1325580948428251140,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1325593857157783554,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1325651669980389376,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1325733654325325825,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1325824482385211392,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1325870927121354753,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1325879284238610432,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1325993662875131905,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1326220102967177218,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1326249400998502401,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1352275373384491008,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1352365346548838405,positive,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1352448972456124416,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1352470859550777346,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1352471585651879937,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1352656461130846211,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1352664220358373379,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1352737824034992129,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1352754745962860546,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1352992422943481857,positive,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1353004355180367873,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1353017109001986048,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1353043635223326726,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1353051039277199360,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1353127141513121792,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1353211691346112512,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1353286432656244737,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1369057233258958848,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369219568762318851,positive,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1369270050717306887,positive,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1369325762646577161,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369327421627990022,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369347708692164615,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1369363721844359171,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369400863450685444,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369472860893315074,positive,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1369473019249192961,positive,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1369473337458495490,positive,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1369473490655404034,positive,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1369473650659786757,positive,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1369473874581020672,positive,True,True,False,False,False,False,False,False,True,False,False,False,False,False
1369700030131617792,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1369805476830052355,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1370003126166638593,positive,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1370023302861709315,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1370127741568311298,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1370323419158482944,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1370384472982618119,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1370646967047557123,positive,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1370751361977970692,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1370937366525833217,positive,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1370945589010075653,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1371171280926412802,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1371228193307381763,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1371427322042126341,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1371433461366525956,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1371438372670083072,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1371499959040757779,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1371509358576697361,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1371608069881401346,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1371664027391250435,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1371716596654309378,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1371730453137219589,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1371753122767470603,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1371949934967193607,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1372035236066910209,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1372129561991905281,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1372165440785379330,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1372177325807317001,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1372215541621010433,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1372234340558585857,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1372466839024979968,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1372534042038575104,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1372535260966223873,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1372580718824464385,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1372593973668282369,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1372603204140109824,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1372611922609242121,positive,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1372809233364828161,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1372882988216815617,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1372914287937781772,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1372963033388044295,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1373060737313116163,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1373222961289777154,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1373297610677579777,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1373375464337764354,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1373475269101637635,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1373557852044922880,positive,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1373577977456394244,positive,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1374054717609873411,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1374326579086516227,positive,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1374418104801841159,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1374520936607543298,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1374599357245190145,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1374663857596153857,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1374710350256484353,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1374728481423175689,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1374794913800355840,positive,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1374826352117964808,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1375046919270113281,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1375113309922291712,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1375177666790354945,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1375186547352481797,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375309883080327170,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375312587441639425,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1375442021989679105,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1375443234185428993,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1375451413954895879,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375452683222593537,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375455133908283392,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375456457534095360,positive,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1375542854035124232,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1375632414098214913,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1375717454802980866,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1375721921363476482,positive,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1376068835858604033,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1376160963032875008,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1376173015940136961,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1376173959910150144,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1376233839320649730,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1376236776570904577,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1376261596415152132,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1376681829097349126,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1376881504790441995,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1376946573863759881,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1376982429886513154,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1377015529140015104,positive,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1377067953896747013,positive,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1377128074291019777,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1377166271184318465,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1377237068938670083,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1377290209084067841,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1377498473734504449,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1377592598215458816,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1377627193195573254,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1377658588471160832,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1377659936436592646,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1377672455574159361,positive,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1377727460658327555,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1377958131595153410,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1378378582766972928,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1378403423079473152,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1378406528802250754,positive,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1378700871798718465,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1378712260231757826,positive,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1378712381254078464,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1378722465275346944,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1378853342013751307,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1378871468512186371,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1378876967798325255,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1379018128735150081,positive,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1379018825547407360,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379084908157620225,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379087922230657024,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379322982300930049,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1379422387444195329,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379451502452908037,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1379473094214057991,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1379597913228201986,positive,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1379640496444825602,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379781121009979394,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379784147166769155,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1379798947061977088,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1379803181744537611,positive,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1379844249919840260,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1379881188236623872,positive,False,False,False,False,False,False,False,True,False,True,True,False,False,False
1380206783055138818,positive,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1380259925746622466,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1380416050018193408,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1380436786548109313,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1380500722811342849,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1380697980395790346,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1380885246418296834,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1381153589901418499,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1381211649760133124,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1381454772306391040,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1381592159837622272,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1381623032641372163,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1381659052527255556,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1381682262308175880,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1381717131297837059,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1381748197073289218,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1381898306331217920,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1381944897310187524,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1381978948226183170,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382015693864976398,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1382058069102891012,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382061286301782020,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382119333560778755,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382130670760304641,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382208034378711041,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382227270736175105,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1382241150573109249,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1382330890777468928,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382366789540188163,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382584585620484100,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382628634532384769,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382671573413400581,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1382679633020256259,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1382684277956096001,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1382706414334963712,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1382713833932869632,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1382729354065551361,positive,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1382741444406960130,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1382872189687509001,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1383026780039213057,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1383034639669993476,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1383120087389859842,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1383167268679528448,positive,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1383173884870938626,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1383174355539128327,positive,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1383320143745323010,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1383408916801867778,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1383410271314534410,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1383413978596986890,positive,False,True,False,False,False,False,False,False,True,False,True,False,False,False
1383468761194237959,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1383573834477957130,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1383760757876088832,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1383833204415553539,positive,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1383882323490263050,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1383993814717661191,positive,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1384000588732506116,positive,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1384083179137470468,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1384119785831555075,positive,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1384216565462147074,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1384240922557177858,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1384250530055168004,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1384342687902572544,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1384543881090330634,positive,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1384644602557177858,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1384770418377035780,positive,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1384793341104168962,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1384843576601989120,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1384843619379646464,positive,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1384869565558034432,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1384871988263538698,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1384911825410707462,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1384927461054558211,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1384950228655218691,positive,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1384984908066664450,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1385139728970883072,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1385294511945916416,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1385435900784648192,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1385586816389111808,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1385693354491482115,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1385929489444597762,positive,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1386083745728454656,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1386143880249106433,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1386222546799009794,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1386267658862092288,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1386348330012315654,positive,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1386429865998524416,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1386639705136054272,positive,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1386643070817509377,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1386700803725950982,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1386720425896419338,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1386793939156471810,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1386912947448860676,positive,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1386930555703504905,positive,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1386939789975293956,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1387013676239138819,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387023248458670086,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1387058241767628801,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1387058599042510862,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387087685463027718,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387096263875833859,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1387103939317882884,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1387104611656417284,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1387149071761149957,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387233540383731715,positive,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1387286965469343748,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1387385231326515200,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1387390721771069441,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1387422243211276291,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1387425253337542662,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387435917548441602,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1387486596052750336,positive,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1387492954726600704,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1387556527167262721,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1387593923695099907,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1387782798249889799,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1387804242258259968,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1388025534219792390,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1388072067208257538,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1388117539591442434,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1388227385791848452,positive,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1388232083928231936,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1388347078514855936,positive,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1388581068639547395,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1388622624205443074,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1388901929036750848,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1388967957150277632,positive,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1389207517096550406,positive,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1389223988870610948,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1389252158189617157,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1389264489862795267,positive,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1389381130458075136,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1389439058833723394,positive,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1389608557331447814,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1389624666847916037,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1389626684765347847,positive,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1389690646731141131,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1389911635008045061,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1389924237893275651,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1389924862207086592,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1389994172690620419,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1390004906837303296,positive,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1390268309266853890,positive,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1390298049004531714,positive,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1390316757605289985,positive,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1390329261412790275,positive,False,False,False,False,False,False,False,False,False,True,False,False,False,False
